prenom,nom,lien,id_club
Matheus,Pereira,https://www.transfermarkt.fr/matheus-pereira/profil/spieler/225984,124
Eduardo,,https://www.transfermarkt.fr/eduardo/profil/spieler/110078,124
Luis,Sinisterra,https://www.transfermarkt.fr/luis-sinisterra/profil/spieler/512385,124
Wanderson,,https://www.transfermarkt.fr/wanderson/profil/spieler/236202,124
Kaique,Kenji,https://www.transfermarkt.fr/kaique-kenji/profil/spieler/1253814,124
Keny,Arroyo,https://www.transfermarkt.fr/keny-arroyo/profil/spieler/1074584,124
Marquinhos,,https://www.transfermarkt.fr/marquinhos/profil/spieler/668268,124
Kaio,Jorge,https://www.transfermarkt.fr/kaio-jorge/profil/spieler/620477,124
Gabriel,Barbosa,https://www.transfermarkt.fr/gabriel-barbosa/profil/spieler/244275,124
Yannick,Bolasie,https://www.transfermarkt.fr/yannick-bolasie/profil/spieler/75471,124
Hugo,Souza,https://www.transfermarkt.fr/hugo-souza/profil/spieler/574901,125
Matheus,Donelli,https://www.transfermarkt.fr/matheus-donelli/profil/spieler/708723,125
Felipe,Longo,https://www.transfermarkt.fr/felipe-longo/profil/spieler/1005656,125
Kauê,,https://www.transfermarkt.fr/kaue/profil/spieler/1005653,125
Cacá,,https://www.transfermarkt.fr/caca/profil/spieler/603122,125
Félix,Torres,https://www.transfermarkt.fr/felix-torres/profil/spieler/468174,125
André,Ramalho,https://www.transfermarkt.fr/andre-ramalho/profil/spieler/175792,125
Tchoca,,https://www.transfermarkt.fr/tchoca/profil/spieler/1005650,125
Gustavo,Henrique,https://www.transfermarkt.fr/gustavo-henrique/profil/spieler/208681,125
Matheus,Bidu,https://www.transfermarkt.fr/matheus-bidu/profil/spieler/670021,125
Hugo,,https://www.transfermarkt.fr/hugo/profil/spieler/730708,125
Fabrizio,Angileri,https://www.transfermarkt.fr/fabrizio-angileri/profil/spieler/268506,125
Matheuzinho,,https://www.transfermarkt.fr/matheuzinho/profil/spieler/594226,125
Raniele,,https://www.transfermarkt.fr/raniele/profil/spieler/546530,125
José,Martínez,https://www.transfermarkt.fr/jose-martinez/profil/spieler/415666,125
Ryan,,https://www.transfermarkt.fr/ryan/profil/spieler/1005642,125
Breno,Bidon,https://www.transfermarkt.fr/breno-bidon/profil/spieler/1029227,125
Maycon,,https://www.transfermarkt.fr/maycon/profil/spieler/421935,125
André,Carrillo,https://www.transfermarkt.fr/andre-carrillo/profil/spieler/135057,125
Charles,,https://www.transfermarkt.fr/charles/profil/spieler/486078,125
André,,https://www.transfermarkt.fr/andre/profil/spieler/1221818,125
Bahia,,https://www.transfermarkt.fr/bahia/profil/spieler/1004739,125
Rodrigo,Garro,https://www.transfermarkt.fr/rodrigo-garro/profil/spieler/565009,125
Talles,Magno,https://www.transfermarkt.fr/talles-magno/profil/spieler/677512,125
Vitinho,,https://www.transfermarkt.fr/vitinho/profil/spieler/213605,125
Kayke,,https://www.transfermarkt.fr/kayke/profil/spieler/1082700,125
Ángel,Romero,https://www.transfermarkt.fr/angel-romero/profil/spieler/262262,125
Dieguinho,,https://www.transfermarkt.fr/dieguinho/profil/spieler/1257132,125
Yuri,Alberto,https://www.transfermarkt.fr/yuri-alberto/profil/spieler/489893,125
Memphis,Depay,https://www.transfermarkt.fr/memphis-depay/profil/spieler/167850,125
Gui,Negão,https://www.transfermarkt.fr/gui-negao/profil/spieler/1257133,125
Héctor,Hernández,https://www.transfermarkt.fr/hector-hernandez/profil/spieler/273738,125
Léo,Jardim,https://www.transfermarkt.fr/leo-jardim/profil/spieler/288415,126
Daniel,Fuzato,https://www.transfermarkt.fr/daniel-fuzato/profil/spieler/438682,126
Pablo,,https://www.transfermarkt.fr/pablo/profil/spieler/1083887,126
Alexander,,https://www.transfermarkt.fr/alexander/profil/spieler/668799,126
Robert,Renan,https://www.transfermarkt.fr/robert-renan/profil/spieler/958598,126
Carlos,Cuesta,https://www.transfermarkt.fr/carlos-cuesta/profil/spieler/474589,126
Mauricio,Lemos,https://www.transfermarkt.fr/mauricio-lemos/profil/spieler/303140,126
Lucas,Oliveira,https://www.transfermarkt.fr/lucas-oliveira/profil/spieler/592373,126
Lucas,Freitas,https://www.transfermarkt.fr/lucas-freitas/profil/spieler/809716,126
Lucas,Piton,https://www.transfermarkt.fr/lucas-piton/profil/spieler/670201,126
Leandrinho,,https://www.transfermarkt.fr/leandrinho/profil/spieler/1083885,126
Riquelme,,https://www.transfermarkt.fr/riquelme/profil/spieler/643119,126
Victor,Luís,https://www.transfermarkt.fr/victor-luis/profil/spieler/234538,126
Paulo,Henrique,https://www.transfermarkt.fr/paulo-henrique/profil/spieler/412594,126
José,Luis Rodríguez,https://www.transfermarkt.fr/jose-luis-rodriguez/profil/spieler/430339,126
Paulinho,,https://www.transfermarkt.fr/paulinho/profil/spieler/1083888,126
Thiago,Mendes,https://www.transfermarkt.fr/thiago-mendes/profil/spieler/135617,126
Jair,,https://www.transfermarkt.fr/jair/profil/spieler/239294,126
Hugo,Moura,https://www.transfermarkt.fr/hugo-moura/profil/spieler/644157,126
Mateus,Carvalho,https://www.transfermarkt.fr/mateus-carvalho/profil/spieler/862574,126
Tchê,Tchê,https://www.transfermarkt.fr/tche-tche/profil/spieler/364261,126
Paulinho,Paula,https://www.transfermarkt.fr/paulinho-paula/profil/spieler/534473,126
Cauan,Barros,https://www.transfermarkt.fr/cauan-barros/profil/spieler/1083966,126
Matheus,França,https://www.transfermarkt.fr/matheus-franca/profil/spieler/743597,126
Philippe,Coutinho,https://www.transfermarkt.fr/philippe-coutinho/profil/spieler/80444,126
Guilherme,Estrella,https://www.transfermarkt.fr/guilherme-estrella/profil/spieler/1083969,126
Nuno,Moreira,https://www.transfermarkt.fr/nuno-moreira/profil/spieler/461937,126
Jean,Meneses,https://www.transfermarkt.fr/jean-meneses/profil/spieler/217228,126
David,,https://www.transfermarkt.fr/david/profil/spieler/373189,126
Rayan,,https://www.transfermarkt.fr/rayan/profil/spieler/1012564,126
Benjamín,Garré,https://www.transfermarkt.fr/benjamin-garre/profil/spieler/462977,126
Andrés,Gómez,https://www.transfermarkt.fr/andres-gomez/profil/spieler/957461,126
Adson,,https://www.transfermarkt.fr/adson/profil/spieler/868891,126
GB,,https://www.transfermarkt.fr/gbtm/profil/spieler/1083962,126
Pablo,Vegetti,https://www.transfermarkt.fr/pablo-vegetti/profil/spieler/334229,126
Cauã,Paixão,https://www.transfermarkt.fr/caua-paixao/profil/spieler/1083960,126
João,Paulo,https://www.transfermarkt.fr/joao-paulo/profil/spieler/275412,127
Ronaldo,,https://www.transfermarkt.fr/ronaldo/profil/spieler/387925,127
Danilo,Fernandes,https://www.transfermarkt.fr/danilo-fernandes/profil/spieler/99439,127
Gabriel,Souza,https://www.transfermarkt.fr/gabriel-souza/profil/spieler/994229,127
Santiago,Ramos Mingo,https://www.transfermarkt.fr/santiago-ramos-mingo/profil/spieler/688593,127
Gabriel,Xavier,https://www.transfermarkt.fr/gabriel-xavier/profil/spieler/740501,127
Kanu,,https://www.transfermarkt.fr/kanu/profil/spieler/524446,127
David,Duarte,https://www.transfermarkt.fr/david-duarte/profil/spieler/373446,127
Luiz,Gustavo,https://www.transfermarkt.fr/luiz-gustavo/profil/spieler/1220468,127
Luciano,Juba,https://www.transfermarkt.fr/luciano-juba/profil/spieler/676035,127
Iago,,https://www.transfermarkt.fr/iago/profil/spieler/520468,127
Gilberto,,https://www.transfermarkt.fr/gilberto/profil/spieler/231614,127
Santiago,Arias,https://www.transfermarkt.fr/santiago-arias/profil/spieler/120443,127
André,Dhominique,https://www.transfermarkt.fr/andre-dhominique/profil/spieler/959171,127
Caio,Alexandre,https://www.transfermarkt.fr/caio-alexandre/profil/spieler/727751,127
Erick,,https://www.transfermarkt.fr/erick/profil/spieler/633212,127
Nicolás,Acevedo,https://www.transfermarkt.fr/nicolas-acevedo/profil/spieler/625569,127
Rezende,,https://www.transfermarkt.fr/rezende/profil/spieler/793815,127
Jean,Lucas,https://www.transfermarkt.fr/jean-lucas/profil/spieler/578872,127
Rodrigo,Nestor,https://www.transfermarkt.fr/rodrigo-nestor/profil/spieler/468304,127
Cauly,,https://www.transfermarkt.fr/cauly/profil/spieler/162812,127
Everton,Ribeiro,https://www.transfermarkt.fr/everton-ribeiro/profil/spieler/52896,127
Erick,Pulga,https://www.transfermarkt.fr/erick-pulga/profil/spieler/936544,127
Michel,Araújo,https://www.transfermarkt.fr/michel-araujo/profil/spieler/482144,127
Ruan,Pablo,https://www.transfermarkt.fr/ruan-pablo/profil/spieler/1220614,127
Tiago,,https://www.transfermarkt.fr/tiago/profil/spieler/1083095,127
Mateo,Sanabria,https://www.transfermarkt.fr/mateo-sanabria/profil/spieler/984480,127
Kayky,,https://www.transfermarkt.fr/kayky/profil/spieler/668265,127
Ademir,,https://www.transfermarkt.fr/ademir/profil/spieler/544259,127
Willian,José,https://www.transfermarkt.fr/willian-jose/profil/spieler/122155,127
Everson,,https://www.transfermarkt.fr/everson/profil/spieler/106032,128
Gabriel,Delfim,https://www.transfermarkt.fr/gabriel-delfim/profil/spieler/978121,128
Gabriel,Átila,https://www.transfermarkt.fr/gabriel-atila/profil/spieler/1083089,128
Robert,,https://www.transfermarkt.fr/robert/profil/spieler/1124553,128
Lyanco,,https://www.transfermarkt.fr/lyanco/profil/spieler/379807,128
Júnior,Alonso,https://www.transfermarkt.fr/junior-alonso/profil/spieler/273000,128
Ruan,,https://www.transfermarkt.fr/ruan/profil/spieler/555015,128
Iván,Román,https://www.transfermarkt.fr/ivan-roman/profil/spieler/1101447,128
Vitor,Hugo,https://www.transfermarkt.fr/vitor-hugo/profil/spieler/149752,128
Guilherme,Arana,https://www.transfermarkt.fr/guilherme-arana/profil/spieler/346766,128
Caio,Paulista,https://www.transfermarkt.fr/caio-paulista/profil/spieler/601011,128
Natanael,,https://www.transfermarkt.fr/natanael/profil/spieler/740295,128
Renzo,Saravia,https://www.transfermarkt.fr/renzo-saravia/profil/spieler/268642,128
Alexsander,,https://www.transfermarkt.fr/alexsander/profil/spieler/997714,128
Fausto,Vera,https://www.transfermarkt.fr/fausto-vera/profil/spieler/491701,128
Patrick,,https://www.transfermarkt.fr/patrick/profil/spieler/1082625,128
Gabriel,Menino,https://www.transfermarkt.fr/gabriel-menino/profil/spieler/608216,128
Alan,Franco,https://www.transfermarkt.fr/alan-franco/profil/spieler/400960,128
Gustavo,Scarpa,https://www.transfermarkt.fr/gustavo-scarpa/profil/spieler/330085,128
Igor,Gomes,https://www.transfermarkt.fr/igor-gomes/profil/spieler/553459,128
Reinier,,https://www.transfermarkt.fr/reinier/profil/spieler/627226,128
Mateus,Iseppe,https://www.transfermarkt.fr/mateus-iseppe/profil/spieler/1220180,128
Tomás,Cuello,https://www.transfermarkt.fr/tomas-cuello/profil/spieler/503052,128
Biel,,https://www.transfermarkt.fr/biel/profil/spieler/875328,128
Dudu,,https://www.transfermarkt.fr/dudu/profil/spieler/114937,128
Bernard,,https://www.transfermarkt.fr/bernard/profil/spieler/175169,128
Júnior,Santos,https://www.transfermarkt.fr/junior-santos/profil/spieler/592347,128
Rony,,https://www.transfermarkt.fr/rony/profil/spieler/371009,128
João,Marcelo,https://www.transfermarkt.fr/joao-marcelo/profil/spieler/1344099,128
Hulk,,https://www.transfermarkt.fr/hulk/profil/spieler/80562,128
Isaac,,https://www.transfermarkt.fr/isaac/profil/spieler/1083069,128
Cadu,,https://www.transfermarkt.fr/cadu/profil/spieler/1083073,128
Vitor,Eudes,https://www.transfermarkt.fr/vitor-eudes/profil/spieler/590039,129
Marcelo,Pitaluga,https://www.transfermarkt.fr/marcelo-pitaluga/profil/spieler/662334,129
Fábio,,https://www.transfermarkt.fr/fabio/profil/spieler/22415,129
Juan,Pablo Freytes,https://www.transfermarkt.fr/juan-pablo-freytes/profil/spieler/628750,129
Ignácio,,https://www.transfermarkt.fr/ignacio/profil/spieler/624291,129
Igor,Rabello,https://www.transfermarkt.fr/igor-rabello/profil/spieler/341701,129
Thiago,Silva,https://www.transfermarkt.fr/thiago-silva/profil/spieler/29241,129
Manoel,,https://www.transfermarkt.fr/manoel/profil/spieler/113586,129
Thiago,Santos,https://www.transfermarkt.fr/thiago-santos/profil/spieler/346922,129
Gabriel,Fuentes,https://www.transfermarkt.fr/gabriel-fuentes/profil/spieler/480686,129
Renê,,https://www.transfermarkt.fr/rene/profil/spieler/212209,129
Léo,Jance,https://www.transfermarkt.fr/leo-jance/profil/spieler/1219751,129
Guga,,https://www.transfermarkt.fr/guga/profil/spieler/592344,129
Samuel,Xavier,https://www.transfermarkt.fr/samuel-xavier/profil/spieler/198250,129
Martinelli,,https://www.transfermarkt.fr/martinelli/profil/spieler/815558,129
Facundo,Bernal,https://www.transfermarkt.fr/facundo-bernal/profil/spieler/898350,129
Otávio,,https://www.transfermarkt.fr/otavio/profil/spieler/312314,129
Wallace,Davi,https://www.transfermarkt.fr/wallace-davi/profil/spieler/1279908,129
Hércules,,https://www.transfermarkt.fr/hercules/profil/spieler/982617,129
Nonato,,https://www.transfermarkt.fr/nonato/profil/spieler/546172,129
Luciano,Acosta,https://www.transfermarkt.fr/luciano-acosta/profil/spieler/315169,129
Rubén,Lezcano,https://www.transfermarkt.fr/ruben-lezcano/profil/spieler/1039533,129
Lima,,https://www.transfermarkt.fr/lima/profil/spieler/387611,129
Ganso,,https://www.transfermarkt.fr/ganso/profil/spieler/67920,129
Yeferson,Soteldo,https://www.transfermarkt.fr/yeferson-soteldo/profil/spieler/312294,129
Agustín,Canobbio,https://www.transfermarkt.fr/agustin-canobbio/profil/spieler/457533,129
Joaquín,Lavega,https://www.transfermarkt.fr/joaquin-lavega/profil/spieler/895926,129
Keno,,https://www.transfermarkt.fr/keno/profil/spieler/346065,129
Riquelme,,https://www.transfermarkt.fr/riquelme/profil/spieler/1219749,129
Santiago,Moreno,https://www.transfermarkt.fr/santiago-moreno/profil/spieler/654766,129
Kevin,Serna,https://www.transfermarkt.fr/kevin-serna/profil/spieler/745927,129
John,Kennedy,https://www.transfermarkt.fr/john-kennedy/profil/spieler/856085,129
Germán,Cano,https://www.transfermarkt.fr/german-cano/profil/spieler/54590,129
Everaldo,,https://www.transfermarkt.fr/everaldo/profil/spieler/205041,129
Cleiton,,https://www.transfermarkt.fr/cleiton/profil/spieler/468247,130
Lucão,,https://www.transfermarkt.fr/lucao/profil/spieler/412372,130
Fabrício,,https://www.transfermarkt.fr/fabricio/profil/spieler/722457,130
Fernando,Costa,https://www.transfermarkt.fr/fernando-costa/profil/spieler/1084076,130
Guzmán,Rodríguez,https://www.transfermarkt.fr/guzman-rodriguez/profil/spieler/732899,130
Pedro,Henrique,https://www.transfermarkt.fr/pedro-henrique/profil/spieler/329720,130
Gustavo,Marques,https://www.transfermarkt.fr/gustavo-marques/profil/spieler/977465,130
Alix,,https://www.transfermarkt.fr/alix/profil/spieler/880217,130
Eduardo,,https://www.transfermarkt.fr/eduardo/profil/spieler/564546,130
Sergio,Palacios,https://www.transfermarkt.fr/sergio-palacios/profil/spieler/1174214,130
Juninho,Capixaba,https://www.transfermarkt.fr/juninho-capixaba/profil/spieler/406676,130
Vanderlan,,https://www.transfermarkt.fr/vanderlan/profil/spieler/816129,130
Guilherme,Lopes,https://www.transfermarkt.fr/guilherme-lopes/profil/spieler/678502,130
Agustín,Sant'Anna,https://www.transfermarkt.fr/agustin-santanna/profil/spieler/400661,130
José,Andrés Hurtado,https://www.transfermarkt.fr/jose-andres-hurtado/profil/spieler/680506,130
Nathan,Mendes,https://www.transfermarkt.fr/nathan-mendes/profil/spieler/887801,130
Fabinho,,https://www.transfermarkt.fr/fabinho/profil/spieler/627230,130
Matheus,Fernandes,https://www.transfermarkt.fr/matheus-fernandes/profil/spieler/351892,130
Gabriel,,https://www.transfermarkt.fr/gabriel/profil/spieler/213606,130
Eric,Ramires,https://www.transfermarkt.fr/eric-ramires/profil/spieler/614328,130
Gustavo,Neves,https://www.transfermarkt.fr/gustavo-neves/profil/spieler/1084081,130
Praxedes,,https://www.transfermarkt.fr/praxedes/profil/spieler/574765,130
João,Neto,https://www.transfermarkt.fr/joao-neto/profil/spieler/564919,130
Jhon,Jhon,https://www.transfermarkt.fr/jhon-jhon/profil/spieler/964582,130
Bruninho,,https://www.transfermarkt.fr/bruninho/profil/spieler/668234,130
Vitinho,,https://www.transfermarkt.fr/vitinho/profil/spieler/323944,130
Vinicinho,,https://www.transfermarkt.fr/vinicinho/profil/spieler/1082593,130
Henry,Mosquera,https://www.transfermarkt.fr/henry-mosquera/profil/spieler/975191,130
Davi,Gomes,https://www.transfermarkt.fr/davi-gomes/profil/spieler/1222308,130
Lucas,Barbosa,https://www.transfermarkt.fr/lucas-barbosa/profil/spieler/816144,130
Ignacio,Laquintana,https://www.transfermarkt.fr/ignacio-laquintana/profil/spieler/577407,130
Kawê,,https://www.transfermarkt.fr/kawe/profil/spieler/791721,130
Isidro,Pitta,https://www.transfermarkt.fr/isidro-pitta/profil/spieler/675178,130
Thiago,Borbas,https://www.transfermarkt.fr/thiago-borbas/profil/spieler/743951,130
Fernando,,https://www.transfermarkt.fr/fernando/profil/spieler/550495,130
Eduardo,Sasha,https://www.transfermarkt.fr/eduardo-sasha/profil/spieler/162883,130
Rafael,,https://www.transfermarkt.fr/rafael/profil/spieler/68097,131
Young,,https://www.transfermarkt.fr/young/profil/spieler/894532,131
Leandro,Mathias,https://www.transfermarkt.fr/leandro-mathias/profil/spieler/838386,131
Nahuel,Ferraresi,https://www.transfermarkt.fr/nahuel-ferraresi/profil/spieler/466336,131
Alan,Franco,https://www.transfermarkt.fr/alan-franco/profil/spieler/503343,131
Rafael,Tolói,https://www.transfermarkt.fr/rafael-toloi/profil/spieler/72441,131
Sabino,,https://www.transfermarkt.fr/sabino/profil/spieler/546033,131
Matheus,Belém,https://www.transfermarkt.fr/matheus-belem/profil/spieler/980825,131
Robert,Arboleda,https://www.transfermarkt.fr/robert-arboleda/profil/spieler/139867,131
Wendell,,https://www.transfermarkt.fr/wendell/profil/spieler/228433,131
Enzo,Díaz,https://www.transfermarkt.fr/enzo-diaz/profil/spieler/540458,131
Patryck,,https://www.transfermarkt.fr/patryck/profil/spieler/662326,131
Cédric,Soares,https://www.transfermarkt.fr/cedric-soares/profil/spieler/112988,131
Maik,,https://www.transfermarkt.fr/maik/profil/spieler/1027026,131
Maílton,,https://www.transfermarkt.fr/mailton/profil/spieler/607210,131
Pablo,Maia,https://www.transfermarkt.fr/pablo-maia/profil/spieler/892089,131
Luan,Santos,https://www.transfermarkt.fr/luan-santos/profil/spieler/574904,131
Felipe,Negrucci,https://www.transfermarkt.fr/felipe-negrucci/profil/spieler/980837,131
